,ISBN,User-ID,Book-Rating
62772,0515129941,125133,5
62773,0515129941,127200,4
62774,0515129941,131032,8
62775,0515129941,135351,5
62776,0515129941,148744,8
62777,0515129941,151143,8
62778,0515129941,158295,5
62779,0515129941,176214,8
62780,0515129941,204844,6
62781,0515129941,207259,7
62782,0515129941,207350,5
62783,0515129941,223087,7
62784,0515129941,249223,5
62785,0515130044,10946,5
62786,0515130044,33124,9
62787,0515130044,38091,8
62788,0515130044,38273,5
62789,0515130044,49289,6
62790,0515130044,51805,9
62791,0515130044,56307,8
62792,0515130044,151101,8
62793,0515130044,159858,9
62794,0515130044,168034,7
62795,0515130044,177386,8
62796,0515130044,178199,8
62797,0515130044,203401,7
62798,0515130044,221327,7
62799,0515130044,232131,6
62800,0515130044,249496,7
62801,0515130044,258534,8
62802,0515130044,265115,8
62803,0515130044,267680,7
62804,0515130044,269625,8
62805,0515130125,2276,10
62806,0515130125,9227,8
62807,0515130125,58877,8
62808,0515130125,87141,9
62809,0515130125,119575,8
62810,0515130125,142017,8
62811,0515130125,171045,8
62812,0515130125,203401,10
62813,0515130389,2139,10
62814,0515130389,7569,8
62815,0515130389,16721,5
62816,0515130389,18979,5
62817,0515130389,26516,9
62818,0515130389,28865,8
62819,0515130389,30555,6
62820,0515130389,35445,5
62821,0515130389,38250,7
62822,0515130389,38991,7
62823,0515130389,40889,8
62824,0515130389,41088,9
62825,0515130389,52811,5
62826,0515130389,55607,8
62827,0515130389,59172,8
62828,0515130389,68984,7
62829,0515130389,73651,5
62830,0515130389,78553,10
62831,0515130389,85701,5
62832,0515130389,96936,8
62833,0515130389,102564,5
62834,0515130389,109491,9
62835,0515130389,114368,10
62836,0515130389,119517,8
62837,0515130389,123883,5
62838,0515130389,141065,5
62839,0515130389,141127,6
62840,0515130389,153662,9
62841,0515130389,163973,6
62842,0515130389,164728,8
62843,0515130389,178667,7
62844,0515130389,188513,7
62845,0515130389,189835,5
62846,0515130389,189973,6
62847,0515130389,200226,7
62848,0515130389,204591,9
62849,0515130389,215139,10
62850,0515130389,223587,9
62851,0515130389,226965,8
62852,0515130389,227520,9
62853,0515130389,229703,7
62854,0515130389,237990,9
62855,0515130389,262459,6
62856,0515130389,264031,10
62857,0515130389,264947,5
62858,0515130389,273813,5
62859,0515130389,273979,6
62860,0515130389,278026,8
62861,0515130389,278418,8
62862,0515130923,6662,8
62863,0515130923,11676,6
62864,0515130923,30276,8
62865,0515130923,74687,6
62866,0515130923,98391,9
62867,0515130923,123066,8
62868,0515130923,132007,10
62869,0515130923,174827,5
62870,0515130923,176667,10
62871,0515130923,180348,7
62872,0515130923,182085,9
62873,0515130923,198983,8
62874,0515130923,268761,9
62875,0515130966,11676,9
62876,0515130966,16666,8
62877,0515130966,23547,8
62878,0515130966,31846,6
62879,0515130966,32802,6
62880,0515130966,39372,8
62881,0515130966,72238,7
62882,0515130966,77940,5
62883,0515130966,80810,9
62884,0515130966,153662,9
62885,0515130966,190741,6
62886,0515130966,203799,7
62887,0515130966,204591,7
62888,0515130966,208112,8
62889,0515130966,226545,7
62890,0515130966,237990,9
62891,0515130966,242642,7
62892,0515130966,247447,7
62893,0515130966,248656,5
62894,0515130966,255489,5
62895,0515130966,269273,5
62896,0515131083,30972,7
62897,0515131083,36135,8
62898,0515131083,91647,8
62899,0515131083,108261,6
62900,0515131083,123095,8
62901,0515131083,135228,8
62902,0515131083,146057,10
62903,0515131083,163804,7
62904,0515131083,184424,8
62905,0515131083,188483,10
62906,0515131083,190925,9
62907,0515131083,193769,8
62908,0515131083,198726,10
62909,0515131083,207148,8
62910,0515131083,228681,7
62911,0515131083,235206,9
62912,0515131083,278633,10
62913,0515131091,5582,10
62914,0515131091,11676,8
62915,0515131091,34636,8
62916,0515131091,59727,9
62917,0515131091,69697,10
62918,0515131091,98391,9
62919,0515131091,104144,8
62920,0515131091,153662,8
62921,0515131091,190925,8
62922,0515131091,220597,7
62923,0515131091,226006,9
62924,0515131091,264321,5
62925,0515131210,22074,8
62926,0515131210,64075,7
62927,0515131210,86145,9
62928,0515131210,88733,9
62929,0515131210,120332,4
62930,0515131210,129074,8
62931,0515131210,162840,7
62932,0515131210,174726,7
62933,0515131210,175052,8
62934,0515131210,232131,6
62935,0515131229,8245,8
62936,0515131229,9747,10
62937,0515131229,19842,9
62938,0515131229,28451,8
62939,0515131229,35836,1
62940,0515131229,40798,8
62941,0515131229,48153,10
62942,0515131229,49842,10
62943,0515131229,51450,9
62944,0515131229,52853,7
62945,0515131229,57105,7
62946,0515131229,59172,8
62947,0515131229,59179,10
62948,0515131229,69405,8
62949,0515131229,73651,5
62950,0515131229,74758,8
62951,0515131229,82497,6
62952,0515131229,90417,9
62953,0515131229,98391,9
62954,0515131229,109491,9
62955,0515131229,111733,10
62956,0515131229,114368,10
62957,0515131229,119446,10
62958,0515131229,121405,9
62959,0515131229,123115,7
62960,0515131229,123883,5
62961,0515131229,124989,10
62962,0515131229,126695,7
62963,0515131229,129084,7
62964,0515131229,135376,10
62965,0515131229,136916,7
62966,0515131229,137742,10
62967,0515131229,139913,10
62968,0515131229,141127,7
62969,0515131229,144314,7
62970,0515131229,144531,9
62971,0515131229,151653,9
62972,0515131229,153662,10
62973,0515131229,158295,7
62974,0515131229,163600,5
62975,0515131229,166753,9
62976,0515131229,171082,8
62977,0515131229,177090,10
62978,0515131229,177157,9
62979,0515131229,177374,10
62980,0515131229,178667,5
62981,0515131229,184532,5
62982,0515131229,185254,10
62983,0515131229,189104,9
62984,0515131229,189516,10
62985,0515131229,200226,7
62986,0515131229,209238,9
62987,0515131229,213531,10
62988,0515131229,216501,10
62989,0515131229,216683,8
62990,0515131229,219683,9
62991,0515131229,220240,8
62992,0515131229,220597,8
62993,0515131229,225087,7
62994,0515131229,225683,10
62995,0515131229,225996,10
62996,0515131229,227520,9
62997,0515131229,227836,8
62998,0515131229,228764,10
62999,0515131229,235099,9
63000,0515131229,238757,10
63001,0515131229,240484,5
63002,0515131229,241080,9
63003,0515131229,244685,9
63004,0515131229,245311,6
63005,0515131229,245604,4
63006,0515131229,247447,8
63007,0515131229,249634,8
63008,0515131229,252287,6
63009,0515131229,259430,5
63010,0515131229,264082,5
63011,0515131229,266268,8
63012,0515131229,273113,5
63013,0515131229,278418,8
63014,0515131660,91342,5
63015,0515131660,98391,9
63016,0515131660,109519,5
63017,0515131660,114368,10
63018,0515131660,149140,10
63019,0515131660,153662,9
63020,0515131679,503,8
63021,0515131679,11676,8
63022,0515131679,24846,7
63023,0515131679,27472,9
63024,0515131679,98391,9
63025,0515131679,182086,10
63026,0515131679,207349,7
63027,0515131741,18979,7
63028,0515131741,41450,7
63029,0515131741,50730,9
63030,0515131741,119590,6
63031,0515131741,158295,5
63032,0515131741,180348,7
63033,0515131741,225087,7
63034,0515131741,243759,6
63035,0515131741,246655,9
63036,0515131741,272671,7
63037,051513175X,28477,8
63038,051513175X,42372,9
63039,051513175X,60977,6
63040,051513175X,110973,8
63041,051513175X,159858,10
63042,051513175X,197659,9
63043,051513175X,231354,8
63044,051513175X,256133,5
63045,0515132020,11676,10
63046,0515132020,28451,8
63047,0515132020,31393,5
63048,0515132020,32329,8
63049,0515132020,39502,5
63050,0515132020,41781,5
63051,0515132020,48153,10
63052,0515132020,49154,9
63053,0515132020,51450,9
63054,0515132020,52853,6
63055,0515132020,58255,10
63056,0515132020,59179,10
63057,0515132020,73651,6
63058,0515132020,76710,8
63059,0515132020,79266,9
63060,0515132020,91342,8
63061,0515132020,102564,5
63062,0515132020,109491,10
63063,0515132020,114368,5
63064,0515132020,121405,9
63065,0515132020,123883,5
63066,0515132020,130571,5
63067,0515132020,132887,6
63068,0515132020,135376,10
63069,0515132020,135753,10
63070,0515132020,137742,9
63071,0515132020,139828,6
63072,0515132020,139913,9
63073,0515132020,150561,9
63074,0515132020,151653,9
63075,0515132020,153662,9
63076,0515132020,158295,7
63077,0515132020,163600,5
63078,0515132020,168387,8
63079,0515132020,175205,9
63080,0515132020,175529,8
63081,0515132020,177090,8
63082,0515132020,177374,10
63083,0515132020,181796,9
63084,0515132020,185254,10
63085,0515132020,189516,10
63086,0515132020,200226,7
63087,0515132020,201674,9
63088,0515132020,203805,6
63089,0515132020,207349,10
63090,0515132020,209238,9
63091,0515132020,213531,9
63092,0515132020,215139,9
63093,0515132020,217375,5
63094,0515132020,219683,8
63095,0515132020,220597,8
63096,0515132020,226267,6
63097,0515132020,227520,9
63098,0515132020,230627,8
63099,0515132020,238757,10
63100,0515132020,239688,10
63101,0515132020,240484,4
63102,0515132020,245311,7
63103,0515132020,247010,9
63104,0515132020,247241,8
63105,0515132020,247447,9
63106,0515132020,252287,6
63107,0515132020,257699,10
63108,0515132020,264031,10
63109,0515132020,273113,5
63110,0515132039,40888,10
63111,0515132039,47316,8
63112,0515132039,85033,10
63113,0515132039,104311,6
63114,0515132039,201969,8
63115,0515132039,210493,5
63116,0515132039,270339,5
63117,0515132136,11676,6
63118,0515132136,29204,8
63119,0515132136,45078,8
63120,0515132136,46541,8
63121,0515132136,104469,7
63122,0515132136,133557,4
63123,0515132136,135996,6
63124,0515132136,142256,7
63125,0515132136,160401,7
63126,0515132136,184401,6
63127,0515132136,201969,8
63128,0515132136,217318,5
63129,0515132136,242528,9
63130,0515132136,258534,8
63131,0515132136,265115,9
63132,0515132187,7569,5
63133,0515132187,8487,8
63134,0515132187,9354,7
63135,0515132187,11676,9
63136,0515132187,16908,9
63137,0515132187,47856,9
63138,0515132187,56447,8
63139,0515132187,68555,7
63140,0515132187,79266,10
63141,0515132187,90075,7
63142,0515132187,102564,5
63143,0515132187,102772,5
63144,0515132187,119517,8
63145,0515132187,124989,10
63146,0515132187,133738,8
63147,0515132187,134863,9
63148,0515132187,136104,7
63149,0515132187,151653,9
63150,0515132187,153718,7
63151,0515132187,156467,10
63152,0515132187,159834,5
63153,0515132187,160401,5
63154,0515132187,161299,3
63155,0515132187,188513,7
63156,0515132187,189516,10
63157,0515132187,210317,5
63158,0515132187,210685,7
63159,0515132187,216466,10
63160,0515132187,227520,10
63161,0515132187,247447,9
63162,0515132187,264031,7
63163,0515132187,264947,6
63164,0515132187,266056,8
63165,051513225X,25981,5
63166,051513225X,31468,5
63167,051513225X,38781,10
63168,051513225X,49792,8
63169,051513225X,92132,10
63170,051513225X,98391,8
63171,051513225X,105968,5
63172,051513225X,153662,8
63173,051513225X,161752,5
63174,051513225X,163761,7
63175,051513225X,183134,6
63176,051513225X,196085,5
63177,051513225X,242006,7
63178,0515132268,11676,9
63179,0515132268,27875,7
63180,0515132268,69180,5
63181,0515132268,93565,8
63182,0515132268,98356,8
63183,0515132268,98574,9
63184,0515132268,102647,6
63185,0515132268,123095,5
63186,0515132268,126803,7
63187,0515132268,131021,5
63188,0515132268,132836,10
63189,0515132268,151101,9
63190,0515132268,151263,6
63191,0515132268,159033,8
63192,0515132268,194709,6
63193,0515132268,205980,5
63194,0515132268,227447,10
63195,0515132268,252491,7
63196,0515132268,266753,7
63197,0515132292,31391,8
63198,0515132292,52614,10
63199,0515132292,98391,8
63200,0515132292,102702,10
63201,0515132292,112761,10
63202,0515132292,114368,5
63203,0515132292,135265,9
63204,0515132292,153723,7
63205,0515132292,177374,10
63206,051513239X,11676,8
63207,051513239X,67402,5
63208,051513239X,68943,5
63209,051513239X,69156,5
63210,051513239X,105214,8
63211,051513239X,106845,4
63212,051513239X,110934,6
63213,051513239X,118489,6
63214,051513239X,122802,7
63215,051513239X,216466,8
63216,051513239X,246156,6
63217,051513239X,249989,7
63218,051513239X,270723,8
63219,051513287X,1733,9
63220,051513287X,3840,9
63221,051513287X,11676,10
63222,051513287X,19362,10
63223,051513287X,28451,8
63224,051513287X,32329,9
63225,051513287X,48153,10
63226,051513287X,49792,9
63227,051513287X,51450,9
63228,051513287X,59179,8
63229,051513287X,65484,9
63230,051513287X,69232,10
63231,051513287X,69405,8
63232,051513287X,73651,5
63233,051513287X,74758,8
63234,051513287X,76351,10
63235,051513287X,83666,4
63236,051513287X,98391,9
63237,051513287X,108182,8
63238,051513287X,108405,5
63239,051513287X,109899,6
63240,051513287X,111261,8
63241,051513287X,111733,10
63242,051513287X,114368,10
63243,051513287X,119446,10
63244,051513287X,121405,9
63245,051513287X,123883,5
63246,051513287X,124989,10
63247,051513287X,129084,6
63248,051513287X,132887,7
63249,051513287X,135753,9
63250,051513287X,136916,7
63251,051513287X,137742,7
63252,051513287X,150561,9
63253,051513287X,151653,9
63254,051513287X,153662,10
63255,051513287X,153723,7
63256,051513287X,158295,7
63257,051513287X,159834,8
63258,051513287X,161903,9
63259,051513287X,165308,10
63260,051513287X,171130,1
63261,051513287X,175529,8
63262,051513287X,185254,10
63263,051513287X,189104,10
63264,051513287X,189516,10
63265,051513287X,191775,8
63266,051513287X,192211,5
63267,051513287X,200226,6
63268,051513287X,201674,9
63269,051513287X,202532,5
63270,051513287X,203799,10
63271,051513287X,203805,7
63272,051513287X,208829,10
63273,051513287X,213531,8
63274,051513287X,215139,5
63275,051513287X,216012,6
63276,051513287X,216683,8
63277,051513287X,219683,8
63278,051513287X,220240,9
63279,051513287X,220597,8
63280,051513287X,225996,10
63281,051513287X,226267,6
63282,051513287X,227520,10
63283,051513287X,237990,5
63284,051513287X,239688,10
63285,051513287X,241749,7
63286,051513287X,245311,6
63287,051513287X,247447,10
63288,051513287X,254144,9
63289,051513287X,262541,7
63290,051513287X,273113,5
63291,051513287X,273535,7
63292,051513290X,11676,5
63293,051513290X,16795,8
63294,051513290X,54453,6
63295,051513290X,58594,7
63296,051513290X,108753,8
63297,051513290X,137588,7
63298,051513290X,188038,8
63299,051513290X,229055,6
63300,051513290X,230708,6
63301,051513290X,244314,5
63302,051513306X,67270,8
63303,051513306X,114988,8
63304,051513306X,120178,6
63305,051513306X,129008,8
63306,051513306X,140000,7
63307,051513306X,141958,8
63308,051513306X,164480,8
63309,051513306X,188659,2
63310,051513306X,193499,10
63311,051513306X,197410,8
63312,051513306X,239594,8
63313,051513306X,273190,7
63314,051513306X,276641,7
63315,0515133302,11676,10
63316,0515133302,19493,9
63317,0515133302,22074,5
63318,0515133302,27813,8
63319,0515133302,30711,6
63320,0515133302,30985,4
63321,0515133302,48743,8
63322,0515133302,60475,7
63323,0515133302,62895,9
63324,0515133302,68555,5
63325,0515133302,76173,7
63326,0515133302,142579,10
63327,0515133302,184196,8
63328,0515133302,194605,7
63329,0515133302,203799,9
63330,0515133302,217318,5
63331,0515133302,221705,8
63332,0515133302,227292,7
63333,0515133302,236943,7
63334,0515133302,237064,8
63335,0515133302,243491,3
63336,0515133302,247055,8
63337,0515133302,269273,5
63338,0515133302,273318,3
63339,0515133302,277523,10
63340,0515133310,60079,5
63341,0515133310,123981,10
63342,0515133310,127648,5
63343,0515133310,153950,5
63344,0515133310,221705,10
63345,0515133310,237264,9
63346,0515133418,7915,5
63347,0515133418,25981,5
63348,0515133418,30276,8
63349,0515133418,79266,8
63350,0515133418,98391,8
63351,0515133418,117132,8
63352,0515133418,138441,4
63353,0515133418,176667,10
63354,0515133418,184479,5
63355,0515133418,194676,7
63356,0515133418,216012,7
63357,0515133418,252843,6
63358,0515133418,266842,8
63359,0515133639,34588,9
63360,0515133639,39705,9
63361,0515133639,56447,8
63362,0515133639,64063,5
63363,0515133639,89602,9
63364,0515133639,104144,9
63365,0515133639,136139,8
63366,0515133639,144727,10
63367,0515133639,171118,9
63368,0515133639,180495,7
63369,0515133639,210493,5
63370,0515133639,223431,7
63371,0515133639,231237,8
63372,0515133639,242849,5
63373,0515133639,244314,8
63374,0515133639,244685,9
63375,0515133639,264031,10
63376,0515133876,10560,10
63377,0515133876,31315,10
63378,0515133876,45119,8
63379,0515133876,46398,6
63380,0515133876,76151,10
63381,0515133876,79009,10
63382,0515133876,89602,5
63383,0515133876,110483,7
63384,0515133876,114444,8
63385,0515133876,126726,5
63386,0515133876,133296,10
63387,0515133876,137588,5
63388,0515133876,153718,10
63389,0515133876,171118,6
63390,0515133876,193499,8
63391,0515133876,195694,9
63392,0515133876,219671,7
63393,0515133876,228154,8
63394,0515133876,235105,7
63395,0515133876,244627,8
63396,0515133876,268300,10
63397,0515133876,270828,7
63398,0515133973,11362,7
63399,0515133973,11676,6
63400,0515133973,13552,9
63401,0515133973,15213,8
63402,0515133973,26517,7
63403,0515133973,34377,8
63404,0515133973,43842,8
63405,0515133973,46909,9
63406,0515133973,52521,10
63407,0515133973,53664,10
63408,0515133973,107865,9
63409,0515133973,112001,10
63410,0515133973,119517,8
63411,0515133973,121405,8
63412,0515133973,126736,5
63413,0515133973,132173,8
63414,0515133973,138198,7
63415,0515133973,151653,9
63416,0515133973,153662,10
63417,0515133973,154126,8
63418,0515133973,163973,6
63419,0515133973,169462,8
63420,0515133973,184401,6
63421,0515133973,185254,10
63422,0515133973,194676,4
63423,0515133973,216683,9
63424,0515133973,223190,10
63425,0515133973,223587,5
63426,0515133973,227520,9
63427,0515133973,234023,7
63428,0515133973,238849,8
63429,0515133973,244685,9
63430,0515133973,245311,7
63431,0515133973,247966,8
63432,0515133973,249361,5
63433,0515133973,254465,10
63434,0515133973,259930,10
63435,0515133973,268639,4
63436,0515134279,22062,8
